pl_name,hostname,discoverymethod,disc_year,pl_dens_source,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_met,sy_pnum,pl_rade_was_imputed,pl_bmasse_was_imputed,pl_dens_was_imputed,pl_orbper_was_imputed,pl_orbsmax_was_imputed,pl_orbeccen_was_imputed,st_teff_was_imputed,st_met_was_imputed,sy_pnum_was_imputed,complete_case_before_imputation,any_feature_was_imputed,imputation_method
OGLE-2019-BLG-0299L b,OGLE-2019-BLG-0299L,Microlensing,2021.0,derived_from_pl_bmasse_pl_rade,12.699999999999998,1976.89269154,5.321556711392137,69.92798534038342,2.8,0.26729884508996393,5319.057875127519,-0.03149621244587715,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0304L b,OGLE-2019-BLG-0304L,Microlensing,2021.0,derived_from_pl_bmasse_pl_rade,14.200000000000001,162.09248756999995,0.3121509175678382,25.714989287771033,1.2299999999999998,0.25868386469633414,5333.901686279788,-0.004545696524619981,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,Microlensing,2022.0,derived_from_pl_bmasse_pl_rade,13.099999999999998,1036.1206068199997,2.5413424216392846,13.465089483487997,2.18,0.12361483751332186,5511.014675784728,-0.08544698799005529,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0468L b,OGLE-2019-BLG-0468L,Microlensing,2022.0,derived_from_pl_bmasse_pl_rade,13.099999999999998,1090.1514360100005,2.6738664129517624,102.99999999999996,3.2900000000000014,0.0,3472.0,0.19,2.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0468L c,OGLE-2019-BLG-0468L,Microlensing,2022.0,derived_from_pl_bmasse_pl_rade,12.500000000000002,3248.2063195400005,9.170232138723103,103.00209578527003,2.7700000000000005,2.31567202968529e-06,3472.022951859036,0.189998975027755,2.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0679L b,OGLE-2019-BLG-0679L,Microlensing,2023.0,derived_from_pl_bmasse_pl_rade,13.099999999999998,1061.54687938,2.603706652845157,6.496689180612891,6.990000000000005,0.23484416025550972,4998.548095787919,-0.08781883114817723,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0954L b,OGLE-2019-BLG-0954L,Microlensing,2021.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,4513.163379400002,13.373112035417682,316.3373117310037,2.6500000000000004,0.3895284389854029,9480.619023468515,0.047255395109178554,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,Microlensing,2021.0,derived_from_pl_bmasse_pl_rade,1.39,2.5,5.132894874514965,6.106781355670111,1.8999999999999995,0.03670943098065902,4891.309102211127,-0.3853491640081171,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-1053L b,OGLE-2019-BLG-1053L,Microlensing,2021.0,derived_from_pl_bmasse_pl_rade,1.38,2.48,5.203327762709699,9.032109582095584,3.4,0.0516285954915169,4385.00988223111,-0.6599960040899745,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-1180L b,OGLE-2019-BLG-1180L,Microlensing,2023.0,derived_from_pl_bmasse_pl_rade,13.5,555.2462270300001,1.2443744127799299,100.79466916363874,5.19,0.25449978295352244,5004.632362090083,-0.10533602556310635,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-1470L AB c,OGLE-2019-BLG-1470L A,Microlensing,2022.0,derived_from_pl_bmasse_pl_rade,13.299999999999999,699.2224953999997,1.638804813337374,70.24773007335438,3.2000000000000006,0.17764078060745334,4801.226308182617,-0.025046929623769507,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2019-BLG-1492L b,OGLE-2019-BLG-1492L,Microlensing,2022.0,derived_from_pl_bmasse_pl_rade,6.79,37.1,0.6534785677871037,13.523294786139232,2.7,0.29862349584429576,5643.457975423467,0.015440770851375334,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,Microlensing,2024.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1385.7318545200008,3.559400288455048,26.782528082119136,3.6999999999999997,0.5048495259441412,4993.500970428939,-0.04352545725465799,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
OGLE-TR-10 b,OGLE-TR-10,Transit,2004.0,derived_from_pl_bmasse_pl_rade,14.011000000000003,197.04600000000005,0.395027186626442,3.101278,0.04340000000000001,0.0,5950.0,0.28,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-111 b,OGLE-TR-111,Transit,2004.0,derived_from_pl_bmasse_pl_rade,11.421971,174.79899999999998,0.6468186684848788,4.0144463,0.0473,0.0,5040.0,0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-113 b,OGLE-TR-113,Transit,2004.0,derived_from_pl_bmasse_pl_rade,12.251000000000001,400.44900000000007,1.200879291326857,1.4324752,0.02289,0.0,4790.0,0.09,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-132 b,OGLE-TR-132,Transit,2004.0,derived_from_pl_bmasse_pl_rade,13.450000000000001,375.02000000000015,0.849873598961095,1.689868,0.030350000000000002,0.6,6210.0,0.37,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-182 b,OGLE-TR-182,Transit,2007.0,derived_from_pl_bmasse_pl_rade,12.666,320.99499999999995,0.8710570063184815,3.9790999999999994,0.05099999999999999,0.0,5924.0,0.37,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-211 b,OGLE-TR-211,Transit,2007.0,derived_from_pl_bmasse_pl_rade,15.243999999999996,327.35099999999994,0.5095462543070843,3.6772399999999994,0.05099999999999999,0.0,6325.0,0.11,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE-TR-56 b,OGLE-TR-56,Transit,2002.0,derived_from_pl_bmasse_pl_rade,15.278000000000002,441.7700000000002,0.6830672523834438,1.2119189000000001,0.02383,0.0,6050.0,0.25,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
OGLE2-TR-L9 b,OGLE2-TR-L9,Transit,2008.0,derived_from_pl_bmasse_pl_rade,18.045999999999996,1430.1749999999995,1.3418781609547592,2.4855335000000003,0.030800000000000004,0.08178129083550569,6933.0,-0.05,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
Oph 11 b,Oph 11,Imaging,2006.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,4449.619999999998,13.184824428613107,7299999.999999985,242.99999999999997,0.5644142022960392,2375.0,-0.02843437688843056,1.0,False,False,False,False,False,True,False,True,False,False,True,knn
PDS 70 b,PDS 70,Imaging,2018.0,derived_from_pl_bmasse_pl_rade,21.96960217,1017.0509024000005,0.5288626211850495,43499.99999999996,20.799999999999997,0.17,4109.0,-0.11,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
PDS 70 c,PDS 70,Imaging,2019.0,derived_from_pl_bmasse_pl_rade,22.19378179,2383.7130525,1.202338630975452,1811.2524216864913,34.29999999999999,0.037,4109.0,-0.11,2.0,False,False,False,True,False,False,False,False,False,False,True,knn
PH1 b,PH1,Transit,2012.0,derived_from_pl_bmasse_pl_rade,6.180000000000001,168.99999999999997,3.9480990626610715,138.31700000000004,0.6520000000000001,0.0702,6407.0,0.21,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
PH2 b,PH2,Transit,2013.0,derived_from_pl_bmasse_pl_rade,9.33708092,87.08498351999998,0.5898976524029688,282.5254199999999,0.8330000000000001,0.215,5734.0,0.017,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
POTS-1 b,POTS-1,Transit,2013.0,derived_from_pl_bmasse_pl_rade,10.548000000000002,734.1600000000001,3.4494282602361777,3.1606295999999996,0.03734,0.021843243365028537,4400.0,-0.030000000000000002,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
PSR B0329+54 b,PSR B0329+54,Pulsar Timing,2017.0,derived_from_pl_bmasse_pl_rade,1.22,1.97,5.982097620505682,10139.999999999993,10.26,0.236,4425.544432485005,-0.03455609056859012,1.0,False,False,False,False,False,False,True,True,False,False,True,knn
PSR B1257+12 b,PSR B1257+12,Pulsar Timing,1994.0,derived_from_pl_bmasse_pl_rade,0.338,0.020000000000000004,2.855924069089951,25.261999999999997,0.19,0.0,5472.208194629348,0.006941688647167403,3.0,False,False,False,False,False,False,True,True,False,False,True,knn
PSR B1257+12 c,PSR B1257+12,Pulsar Timing,1992.0,derived_from_pl_bmasse_pl_rade,1.91,4.3,3.4027897473991704,66.54189999999998,0.36,0.0186,5772.706209744396,0.05744426828278838,3.0,False,False,False,False,False,False,True,True,False,False,True,knn
PSR B1257+12 d,PSR B1257+12,Pulsar Timing,1992.0,derived_from_pl_bmasse_pl_rade,1.8,3.9,3.687345679012345,98.21140000000003,0.46,0.0264,5874.725010213015,0.007978417377277636,3.0,False,False,False,False,False,False,True,True,False,False,True,knn
PSR B1620-26 b,PSR B1620-26,Pulsar Timing,2003.0,derived_from_pl_bmasse_pl_rade,13.299999999999999,794.5749999999999,1.8622875309705664,0.4261319817504943,22.999999999999986,0.26712621962472144,5201.030073689154,-0.04392536184071237,1.0,False,False,False,True,False,True,True,True,False,False,True,knn
PSR J1719-1438 b,PSR J1719-1438,Pulsar Timing,2011.0,,9.674200385410538,382.8000000000001,2.5025333503590033,0.09070629300000004,0.0044,0.06,4500.0,0.010467205184557687,1.0,True,False,True,False,False,False,False,True,False,False,True,knn
PSR J2322-2650 b,PSR J2322-2650,Pulsar Timing,2017.0,derived_from_pl_bmasse_pl_rade,13.900000000000004,252.6430670000001,0.5187161214744161,0.32296399700000006,0.010199999999999999,0.0017,5323.364129677016,0.08034882994313174,1.0,False,False,False,False,False,False,True,True,False,False,True,knn
PZ Tel b,PZ Tel,Imaging,2023.0,derived_from_pl_bmasse_pl_rade,11.900000000000002,8581.366989,28.079046296133477,44000.000000000044,27.000000000000004,0.52,5169.0,0.11572063872853929,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
Pr0201 b,Pr0201,Radial Velocity,2012.0,derived_from_pl_bmasse_pl_rade,14.200000000000001,171.6281999999999,0.33051439282391437,4.4264,0.06,0.0,6174.0,0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Pr0211 b,Pr0211,Radial Velocity,2012.0,derived_from_pl_bmasse_pl_rade,13.400000000000002,597.5203999999998,1.3693204805777306,2.1461,0.03175999999999999,0.011,5300.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Pr0211 c,Pr0211,Radial Velocity,2016.0,derived_from_pl_bmasse_pl_rade,12.600000000000001,2475.8957,6.824761389758726,4849.999999999998,5.500000000000001,0.71,5300.0,0.18,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
Proxima Cen b,Proxima Cen,Radial Velocity,2016.0,derived_from_pl_bmasse_pl_rade,1.02,1.0549999999999997,5.4817434470904844,11.184650000000001,0.04848,0.0,2900.0,-0.1490587852956419,2.0,False,False,False,False,False,False,False,True,False,False,True,knn
Proxima Cen d,Proxima Cen,Radial Velocity,2025.0,derived_from_pl_bmasse_pl_rade,0.6920000000000001,0.25999999999999995,4.326351749236199,5.12338,0.028809999999999995,0.0,2900.0,-0.08738585220780223,2.0,False,False,False,False,False,False,False,True,False,False,True,knn
Qatar-1 b,Qatar-1,Transit,2010.0,derived_from_pl_bmasse_pl_rade,12.811886999999999,411.27201999999994,1.0783422646457212,1.4200242,0.023320000000000004,0.0,5013.0,0.171,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-10 b,Qatar-10,Transit,2019.0,derived_from_pl_bmasse_pl_rade,17.295486999999998,233.92288000000008,0.2493107919772066,1.645321,0.028600000000000007,0.0,6124.0,0.016,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-2 b,Qatar-2,Transit,2011.0,derived_from_pl_bmasse_pl_rade,14.055999999999996,792.6349999999996,1.5738189188825833,1.33711647,0.021529999999999997,0.0,4645.0,0.02,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-3 b,Qatar-3,Transit,2017.0,derived_from_pl_bmasse_pl_rade,12.285064,1369.8473000000001,4.073865156329918,2.5079203999999997,0.03783,0.0,6007.0,-0.040999999999999995,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-4 b,Qatar-4,Transit,2017.0,derived_from_pl_bmasse_pl_rade,12.722215000000004,1938.762999999999,5.191624731142713,1.8053563999999998,0.028030000000000003,0.0,5215.0,0.103,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-5 b,Qatar-5,Transit,2017.0,derived_from_pl_bmasse_pl_rade,12.408362999999998,1373.0256,3.9627979198669885,2.8792319,0.04127000000000001,0.0,5747.0,0.377,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-6 b,Qatar-6,Transit,2017.0,derived_from_pl_bmasse_pl_rade,11.903957999999998,212.31043999999991,0.6940071653758189,3.506195000000001,0.0423,0.0,5052.0,-0.024999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-7 b,Qatar-7,Transit,2019.0,derived_from_pl_bmasse_pl_rade,19.055299999999995,597.5203999999998,0.4761810708118581,2.032046,0.035199999999999995,0.0,6387.0,0.276,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-8 b,Qatar-8,Transit,2019.0,derived_from_pl_bmasse_pl_rade,14.403564999999999,117.91492999999997,0.2175833047820231,3.7149500000000004,0.0474,0.0,5738.0,0.025,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Qatar-9 b,Qatar-9,Transit,2019.0,derived_from_pl_bmasse_pl_rade,11.309880999999999,378.2176999999999,1.4415659141489707,1.540731,0.023400000000000008,0.0,4309.0,0.252,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
ROXs 12 b,ROXs 12,Imaging,2013.0,derived_from_pl_bmasse_pl_rade,12.2,5085.000000000001,15.441099695569237,4926.317602018761,209.99999999999991,0.8299999999999998,3850.0,0.14,1.0,False,False,False,True,False,False,False,False,False,False,True,knn
ROXs 42 B b,ROXs 42 B,Imaging,2013.0,derived_from_pl_bmasse_pl_rade,12.500000000000002,2860.000000000001,8.074260480000001,3785.434718860063,156.99999999999994,0.58,3433.0,-0.0844951474337328,1.0,False,False,False,True,False,False,False,True,False,False,True,knn
RR Cae b,RR Cae,Eclipse Timing Variations,2012.0,derived_from_pl_bmasse_pl_rade,12.999999999999998,1334.886,3.3502782903959947,4343.500000000002,5.300000000000002,0.0,3904.0,-0.03538460229775901,1.0,False,False,False,False,False,False,False,True,False,False,True,knn
Ross 128 b,Ross 128,Radial Velocity,2017.0,derived_from_pl_bmasse_pl_rade,1.1099999999999999,1.4000000000000001,5.644504987090815,9.8658,0.0496,0.116,3192.0,-0.02,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Ross 176 b,Ross 176,Transit,2025.0,derived_from_pl_bmasse_pl_rade,1.84,4.570000000000001,4.045102146174077,5.0066338,0.046400000000000004,0.24999999999999997,4041.0,-0.19,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
Ross 458 c,Ross 458,Imaging,2010.0,derived_from_pl_bmasse_pl_rade,14.011249999999999,1906.9799999999996,3.822805952106744,148.47560369944907,1099.9999999999998,0.3541259116148671,3965.42,-0.08164380310353926,1.0,False,False,False,True,False,True,False,True,False,False,True,knn
Ross 508 b,Ross 508,Radial Velocity,2022.0,derived_from_pl_bmasse_pl_rade,1.83,4.0,3.598930698555777,10.769999999999998,0.05366000000000001,0.33,3071.0,-0.19999999999999998,1.0,False,False,False,False,False,False,False,False,False,True,False,knn
SPECULOOS-3 b,SPECULOOS-3,Transit,2024.0,derived_from_pl_bmasse_pl_rade,0.9769999999999999,0.8940000000000002,5.285920041550168,0.71912603,0.007329999999999997,0.0,2800.0,0.07,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
SR 12 AB c,SR 12 AB,Imaging,2010.0,derived_from_pl_bmasse_pl_rade,12.300000000000004,4131.62,12.242547522203358,3098.2213961053144,81.02743866450254,0.420231803390572,3828.93,-0.22827186055937573,1.0,False,False,False,True,True,True,False,True,False,False,True,knn
SWEEPS-11 b,SWEEPS-11,Transit,2006.0,derived_from_pl_bmasse_pl_rade,12.666,3082.82,8.36558812510706,1.7959999999999998,0.029999999999999995,0.015741221740486273,5958.9550367274305,0.04507034080919528,1.0,False,False,False,False,False,True,True,True,False,False,True,knn
SWEEPS-4 b,SWEEPS-4,Transit,2006.0,derived_from_pl_bmasse_pl_rade,9.078999999999999,1207.6999999999994,8.898397040556308,4.2,0.05500000000000001,0.011666694620294309,5797.483416538553,0.020308065463072823,1.0,False,False,False,False,False,True,True,True,False,False,True,knn
TAP 26 b,TAP 26,Radial Velocity,2017.0,derived_from_pl_bmasse_pl_rade,13.5,527.5978,1.1824109207742721,10.790000000000001,0.09679999999999998,0.07470103946732753,4620.0,-0.19919999999999996,1.0,False,False,False,False,False,True,False,False,False,False,True,knn
TCP J05074264+2447555 b,TCP J05074264+2447555,Microlensing,2018.0,derived_from_pl_bmasse_pl_rade,4.72,20.000000000000004,1.0487470724855026,12.359662364359437,0.9400000000000001,0.029190662849957333,5805.0,-0.0012343871275337023,1.0,False,False,False,True,False,True,False,True,False,False,True,knn
TIC 117642575 b,TIC 117642575,Transit,2026.0,derived_from_pl_bmasse_pl_rade,2.82716337,8.379999999999999,2.0448340323843106,4.94459060181,1.4724846311055646,0.0,5719.98,-0.03196766360203801,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
TIC 139270665 b,TIC 139270665,Transit,2024.0,derived_from_pl_bmasse_pl_rade,7.229792549999998,147.15455243999997,2.14715282219528,23.623999999999995,0.16299999999999998,0.105,5844.0,0.156,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
TIC 139270665 c,TIC 139270665,Radial Velocity,2024.0,derived_from_pl_bmasse_pl_rade,12.900000000000002,1554.1809102299999,3.9920796813177035,1009.9999999999991,2.0000000000000004,0.566,5844.0,0.156,2.0,False,False,False,False,False,False,False,False,False,True,False,knn
TIC 139702105 b,TIC 139702105,Transit,2026.0,derived_from_pl_bmasse_pl_rade,2.45316949,6.59,2.4613281127479203,6.8360190338299995,1.5903784340679692,0.0,5742.35,-0.28,1.0,False,False,False,False,True,True,False,False,False,False,True,knn
TIC 142589416 b,TIC 142589416,Transit,2026.0,derived_from_pl_bmasse_pl_rade,2.67899519,7.65,2.1938776072682806,2.09518466313,3.677835807954513,0.016985227960194825,4396.27,0.03556730965263645,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
TIC 153919886 b,TIC 153919886,Transit,2026.0,derived_from_pl_bmasse_pl_rade,2.70601108,7.780000000000001,2.1649987362965035,2.1051049232899994,2.6395212972526148,0.09585871238669012,4137.16,0.018261465967098413,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
TIC 154870955 b,TIC 154870955,Transit,2026.0,derived_from_pl_bmasse_pl_rade,3.09467466,9.77,1.8176753975642412,7.9698747128,1.2569251091142697,0.007121033447403246,4739.58,-0.006226194704274178,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
TIC 160113658 b,TIC 160113658,Transit,2026.0,derived_from_pl_bmasse_pl_rade,3.4901577799999997,12.000000000000002,1.5563699106849593,6.729522620770001,2.0204901313779673,0.0,4817.31,0.06917893497280113,1.0,False,False,False,False,True,True,False,True,False,False,True,knn
