config_id,feature_space,lens,node_id,n_members,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,mean_imputation_fraction,max_imputation_fraction
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube27_cluster3,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.8333333333333334,0.6500224216483541,2022.5,3.25,neptune_or_sub_jovian_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster0,20,Transit,0.95,0.28639695711595625,0.07666616380474,0.2483482789456703,Transiting Exoplanet Survey Satellite (TESS),0.4,1.7393538721672006,2018.5,8.25,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster1,13,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.46153846153846156,2.353533948577482,2020.0,8.0,jovian_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster2,6,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.6666666666666666,1.2516291673878228,2024.0,4.5,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster3,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,K2,0.25,2.0,2019.0,3.5,neptune_or_sub_jovian_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster4,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2014.0,0.5,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube28_cluster5,9,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2014.0,9.0,sub_neptune_size,1.0,intermediate_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube29_cluster0,305,Radial Velocity,0.6459016393442623,1.6069622066211404,0.2632340775871433,1.098452813834357,Multiple Observatories,0.2262295081967213,4.170216193357396,2017.0,12.0,jovian_size,1.0,long_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube29_cluster1,5,Transit,0.6,0.9709505944546686,0.2883550167624463,1.7026186454318604,Gemini Observatory,0.2,2.321928094887362,2009.0,7.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube30_cluster0,307,Radial Velocity,0.5863192182410424,1.8041518903093132,0.3549946386377414,1.5279391045283495,Multiple Observatories,0.26384364820846906,4.2278242626462195,2018.0,11.0,jovian_size,1.0,long_period,warm,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube30_cluster1,5,Transit,0.6,0.9709505944546686,0.2883550167624463,1.7026186454318604,Gemini Observatory,0.2,2.321928094887362,2009.0,7.0,jovian_size,1.0,short_period,very_hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube31_cluster0,70,Radial Velocity,0.4857142857142857,1.9961887434647172,0.43261816723213076,1.9845538286789524,Multiple Observatories,0.3142857142857143,3.6820279442869883,2022.0,8.5,jovian_size,1.0,long_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube33_cluster0,67,Transit,0.9104477611940298,0.49318444320743104,0.059166385979756986,0.19255831722231373,Kepler,0.7761194029850746,1.308068394637816,2016.0,5.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube33_cluster1,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2016.0,8.0,rocky_size,1.0,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube34_cluster0,1450,Transit,0.9303448275862068,0.43596111845608415,0.05460193710349791,0.18599301008791477,Kepler,0.7255172413793104,1.5211297020074095,2016.0,4.0,rocky_size,0.7144827586206897,short_period,hot,0.0,0.0
phys_density_pca2_cubes10_overlap0p35,phys_density,pca2,cube35_cluster0,1344,Transit,0.9315476190476191,0.42578569244479497,0.055485603070265475,0.18874245098385137,Kepler,0.6845238095238095,1.6319278331549614,2016.0,5.0,rocky_size,0.6175595238095238,short_period,hot,0.0,0.0
